,PRICE TYPE,DATE,PERIOD,PRICE ($/MWh),DEMAND (MW)
952,USEP,20 Jun 2005,41,127.38,4741.678
953,USEP,20 Jun 2005,42,129.47,4702.425
954,USEP,20 Jun 2005,43,127.33,4641.826
955,USEP,20 Jun 2005,44,116.19,4554.095
956,USEP,20 Jun 2005,45,109.06,4474.918
957,USEP,20 Jun 2005,46,105.94,4405.806
958,USEP,20 Jun 2005,47,101.98,4322.175
959,USEP,20 Jun 2005,48,100.88,4204.372
960,USEP,21 Jun 2005,1,98.6,4086.821
961,USEP,21 Jun 2005,2,167.52,4008.047
962,USEP,21 Jun 2005,3,165.94,3982.779
963,USEP,21 Jun 2005,4,155.3,3958.605
964,USEP,21 Jun 2005,5,141.25,3902.509
965,USEP,21 Jun 2005,6,136.34,3840.97
966,USEP,21 Jun 2005,7,134.32,3813.451
967,USEP,21 Jun 2005,8,129.25,3785.555
968,USEP,21 Jun 2005,9,127.16,3768.811
969,USEP,21 Jun 2005,10,127.18,3771.286
970,USEP,21 Jun 2005,11,127.15,3788.333
971,USEP,21 Jun 2005,12,132.22,3827.874
972,USEP,21 Jun 2005,13,132.22,3890.909
973,USEP,21 Jun 2005,14,129.28,3994.314
974,USEP,21 Jun 2005,15,88.54,4164.279
975,USEP,21 Jun 2005,16,102.86,4406.298
976,USEP,21 Jun 2005,17,109.01,4678.435
977,USEP,21 Jun 2005,18,105.91,4868.97
978,USEP,21 Jun 2005,19,105.9,4970.581
979,USEP,21 Jun 2005,20,102.91,5013.91
980,USEP,21 Jun 2005,21,101.74,5065.26
981,USEP,21 Jun 2005,22,102.94,5112.048
982,USEP,21 Jun 2005,23,102.34,5125.74
983,USEP,21 Jun 2005,24,100.92,5084.38
984,USEP,21 Jun 2005,25,100.16,5051.2
985,USEP,21 Jun 2005,26,100.26,5064.773
986,USEP,21 Jun 2005,27,100.89,5106.605
987,USEP,21 Jun 2005,28,102.02,5123.593
988,USEP,21 Jun 2005,29,102.93,5140.869
989,USEP,21 Jun 2005,30,100.92,5113.857
990,USEP,21 Jun 2005,31,100.93,5110.348
991,USEP,21 Jun 2005,32,100.92,5091.323
992,USEP,21 Jun 2005,33,100.05,5062.109
993,USEP,21 Jun 2005,34,98.86,5005.491
994,USEP,21 Jun 2005,35,88.86,4916.244
995,USEP,21 Jun 2005,36,88.76,4786.781
996,USEP,21 Jun 2005,37,88.62,4699.597
997,USEP,21 Jun 2005,38,88.67,4738.567
998,USEP,21 Jun 2005,39,88.62,4747.945
999,USEP,21 Jun 2005,40,88.67,4733.115
1000,USEP,21 Jun 2005,41,104.53,4684.275
1001,USEP,21 Jun 2005,42,102.86,4623.979
1002,USEP,21 Jun 2005,43,105.91,4490.286
1003,USEP,21 Jun 2005,44,99.63,4392.725
1004,USEP,21 Jun 2005,45,88.66,4315.019
1005,USEP,21 Jun 2005,46,88.58,4249.792
1006,USEP,21 Jun 2005,47,88.52,4172.275
1007,USEP,21 Jun 2005,48,87.61,4092.477
1008,USEP,22 Jun 2005,1,88.58,3961.821
1009,USEP,22 Jun 2005,2,105.99,3874.761
1010,USEP,22 Jun 2005,3,102.85,3824.673
1011,USEP,22 Jun 2005,4,86.5,3739.796
1012,USEP,22 Jun 2005,5,86.51,3681.185
1013,USEP,22 Jun 2005,6,91.51,3654.61
1014,USEP,22 Jun 2005,7,86.51,3617.837
1015,USEP,22 Jun 2005,8,86.53,3594.776
1016,USEP,22 Jun 2005,9,86.5,3575.716
1017,USEP,22 Jun 2005,10,86.5,3571.437
1018,USEP,22 Jun 2005,11,86.5,3577.739
1019,USEP,22 Jun 2005,12,87.48,3619.07
1020,USEP,22 Jun 2005,13,106.0,3726.441
1021,USEP,22 Jun 2005,14,117.09,3870.084
1022,USEP,22 Jun 2005,15,88.62,4058.159
1023,USEP,22 Jun 2005,16,102.0,4312.151
1024,USEP,22 Jun 2005,17,105.86,4567.932
1025,USEP,22 Jun 2005,18,102.86,4787.964
1026,USEP,22 Jun 2005,19,111.92,4923.014
1027,USEP,22 Jun 2005,20,110.98,4982.519
1028,USEP,22 Jun 2005,21,105.97,5019.854
1029,USEP,22 Jun 2005,22,105.94,5015.461
1030,USEP,22 Jun 2005,23,103.37,5056.21
1031,USEP,22 Jun 2005,24,99.66,5024.909
1032,USEP,22 Jun 2005,25,100.14,5007.837
1033,USEP,22 Jun 2005,26,100.89,5023.447
1034,USEP,22 Jun 2005,27,100.91,5066.96
1035,USEP,22 Jun 2005,28,102.92,5102.51
1036,USEP,22 Jun 2005,29,102.92,5103.092
1037,USEP,22 Jun 2005,30,102.92,5082.894
1038,USEP,22 Jun 2005,31,100.91,5062.029
1039,USEP,22 Jun 2005,32,100.89,5059.803
1040,USEP,22 Jun 2005,33,100.14,5015.272
1041,USEP,22 Jun 2005,34,100.88,4988.662
1042,USEP,22 Jun 2005,35,99.94,4899.674
1043,USEP,22 Jun 2005,36,98.67,4771.359
1044,USEP,22 Jun 2005,37,88.78,4667.998
1045,USEP,22 Jun 2005,38,88.64,4635.082
1046,USEP,22 Jun 2005,39,88.72,4652.397
1047,USEP,22 Jun 2005,40,88.7,4629.893
1048,USEP,22 Jun 2005,41,105.91,4603.716
1049,USEP,22 Jun 2005,42,116.17,4569.567
1050,USEP,22 Jun 2005,43,106.98,4500.265
1051,USEP,22 Jun 2005,44,102.89,4413.768
1052,USEP,22 Jun 2005,45,100.85,4322.036
1053,USEP,22 Jun 2005,46,98.51,4244.932
1054,USEP,22 Jun 2005,47,88.65,4185.52
1055,USEP,22 Jun 2005,48,88.59,4126.362
1056,USEP,23 Jun 2005,1,88.66,4046.087
1057,USEP,23 Jun 2005,2,133.33,3951.021
1058,USEP,23 Jun 2005,3,108.01,3779.605
1059,USEP,23 Jun 2005,4,106.95,3719.757
1060,USEP,23 Jun 2005,5,104.84,3696.303
1061,USEP,23 Jun 2005,6,96.83,3659.953
1062,USEP,23 Jun 2005,7,91.51,3630.466
1063,USEP,23 Jun 2005,8,87.48,3599.075
1064,USEP,23 Jun 2005,9,86.49,3567.073
1065,USEP,23 Jun 2005,10,86.51,3572.426
1066,USEP,23 Jun 2005,11,87.47,3588.623
1067,USEP,23 Jun 2005,12,92.51,3646.28
1068,USEP,23 Jun 2005,13,106.98,3743.324
1069,USEP,23 Jun 2005,14,113.05,3883.349
1070,USEP,23 Jun 2005,15,200.71,4098.471
1071,USEP,23 Jun 2005,16,394.24,4368.839
1072,USEP,23 Jun 2005,17,506.38,4610.828
1073,USEP,23 Jun 2005,18,228.78,4792.154
1074,USEP,23 Jun 2005,19,178.95,4918.59
1075,USEP,23 Jun 2005,20,160.83,4987.425
1076,USEP,23 Jun 2005,21,150.22,5049.356
1077,USEP,23 Jun 2005,22,111.02,5090.403
1078,USEP,23 Jun 2005,23,104.96,5090.115
1079,USEP,23 Jun 2005,24,101.9,5064.977
1080,USEP,23 Jun 2005,25,99.13,5029.431
1081,USEP,23 Jun 2005,26,98.57,5040.36
1082,USEP,23 Jun 2005,27,96.07,5078.679
1083,USEP,23 Jun 2005,28,97.77,5110.929
1084,USEP,23 Jun 2005,29,97.06,5121.287
1085,USEP,23 Jun 2005,30,97.06,5113.066
1086,USEP,23 Jun 2005,31,88.78,5107.112
1087,USEP,23 Jun 2005,32,88.78,5101.471
1088,USEP,23 Jun 2005,33,98.05,5085.438
1089,USEP,23 Jun 2005,34,104.27,5035.062
1090,USEP,23 Jun 2005,35,98.05,4945.433
1091,USEP,23 Jun 2005,36,104.26,4819.275
1092,USEP,23 Jun 2005,37,104.1,4736.385
1093,USEP,23 Jun 2005,38,109.6,4722.3
1094,USEP,23 Jun 2005,39,110.29,4721.087
1095,USEP,23 Jun 2005,40,107.06,4689.135
1096,USEP,23 Jun 2005,41,107.07,4655.16
1097,USEP,23 Jun 2005,42,107.05,4605.033
1098,USEP,23 Jun 2005,43,104.92,4546.372
1099,USEP,23 Jun 2005,44,99.22,4465.615
1100,USEP,23 Jun 2005,45,97.62,4385.453
1101,USEP,23 Jun 2005,46,96.01,4328.815
1102,USEP,23 Jun 2005,47,88.55,4255.473
1103,USEP,23 Jun 2005,48,88.55,4206.871
1104,USEP,24 Jun 2005,1,100.9,4156.535
1105,USEP,24 Jun 2005,2,123.42,4075.688
1106,USEP,24 Jun 2005,3,116.34,3953.193
1107,USEP,24 Jun 2005,4,112.23,3890.079
1108,USEP,24 Jun 2005,5,107.09,3835.155
1109,USEP,24 Jun 2005,6,106.02,3799.471
1110,USEP,24 Jun 2005,7,95.97,3757.723
1111,USEP,24 Jun 2005,8,90.43,3726.069
1112,USEP,24 Jun 2005,9,90.44,3713.321
1113,USEP,24 Jun 2005,10,90.43,3715.835
1114,USEP,24 Jun 2005,11,90.42,3733.767
1115,USEP,24 Jun 2005,12,117.16,3774.044
1116,USEP,24 Jun 2005,13,122.29,3869.871
1117,USEP,24 Jun 2005,14,127.38,3981.755
1118,USEP,24 Jun 2005,15,99.32,4148.235
1119,USEP,24 Jun 2005,16,100.85,4403.833
1120,USEP,24 Jun 2005,17,109.05,4673.46
1121,USEP,24 Jun 2005,18,104.09,4870.824
1122,USEP,24 Jun 2005,19,104.14,4928.829
1123,USEP,24 Jun 2005,20,103.48,5004.795
1124,USEP,24 Jun 2005,21,100.95,5025.719
1125,USEP,24 Jun 2005,22,100.92,5061.716
1126,USEP,24 Jun 2005,23,100.82,5026.36
1127,USEP,24 Jun 2005,24,98.81,4941.666
1128,USEP,24 Jun 2005,25,98.68,4886.971
1129,USEP,24 Jun 2005,26,98.68,4890.207
1130,USEP,24 Jun 2005,27,98.84,4929.813
1131,USEP,24 Jun 2005,28,98.8,4959.215
1132,USEP,24 Jun 2005,29,98.83,4972.49
1133,USEP,24 Jun 2005,30,98.82,4971.595
1134,USEP,24 Jun 2005,31,98.83,4974.418
1135,USEP,24 Jun 2005,32,98.72,4999.855
1136,USEP,24 Jun 2005,33,98.73,4999.522
1137,USEP,24 Jun 2005,34,98.75,5007.643
1138,USEP,24 Jun 2005,35,98.1,4965.368
1139,USEP,24 Jun 2005,36,88.66,4829.921
1140,USEP,24 Jun 2005,37,87.69,4698.424
1141,USEP,24 Jun 2005,38,87.64,4698.434
1142,USEP,24 Jun 2005,39,87.59,4710.298
1143,USEP,24 Jun 2005,40,88.58,4671.845
1144,USEP,24 Jun 2005,41,111.24,4637.507
1145,USEP,24 Jun 2005,42,113.23,4576.361
1146,USEP,24 Jun 2005,43,109.16,4491.26
1147,USEP,24 Jun 2005,44,106.07,4405.94
1148,USEP,24 Jun 2005,45,107.0,4361.006
1149,USEP,24 Jun 2005,46,107.04,4312.886
1150,USEP,24 Jun 2005,47,97.84,4259.926
1151,USEP,24 Jun 2005,48,98.05,4159.249
1152,USEP,25 Jun 2005,1,119.36,4098.143
1153,USEP,25 Jun 2005,2,113.18,4015.039
1154,USEP,25 Jun 2005,3,249.8,3932.145
1155,USEP,25 Jun 2005,4,249.89,3875.71
1156,USEP,25 Jun 2005,5,154.34,3825.702
1157,USEP,25 Jun 2005,6,140.45,3771.932
1158,USEP,25 Jun 2005,7,131.29,3726.412
1159,USEP,25 Jun 2005,8,126.29,3696.055
1160,USEP,25 Jun 2005,9,124.35,3686.512
1161,USEP,25 Jun 2005,10,200.3,3672.04
1162,USEP,25 Jun 2005,11,121.24,3658.452
1163,USEP,25 Jun 2005,12,116.09,3685.538
1164,USEP,25 Jun 2005,13,114.23,3757.867
1165,USEP,25 Jun 2005,14,116.08,3807.497
1166,USEP,25 Jun 2005,15,115.67,3869.433
1167,USEP,25 Jun 2005,16,124.21,4028.15
1168,USEP,25 Jun 2005,17,123.22,4214.734
1169,USEP,25 Jun 2005,18,116.1,4335.53
1170,USEP,25 Jun 2005,19,119.19,4454.129
1171,USEP,25 Jun 2005,20,121.18,4554.851
1172,USEP,25 Jun 2005,21,128.33,4654.594
1173,USEP,25 Jun 2005,22,119.22,4669.961
1174,USEP,25 Jun 2005,23,113.16,4595.491
1175,USEP,25 Jun 2005,24,113.16,4591.346
1176,USEP,25 Jun 2005,25,110.23,4524.544
1177,USEP,25 Jun 2005,26,108.03,4455.903
1178,USEP,25 Jun 2005,27,105.14,4389.494
1179,USEP,25 Jun 2005,28,103.85,4337.23
1180,USEP,25 Jun 2005,29,100.21,4314.144
1181,USEP,25 Jun 2005,30,99.75,4285.328
1182,USEP,25 Jun 2005,31,99.56,4250.096
1183,USEP,25 Jun 2005,32,99.48,4220.519
1184,USEP,25 Jun 2005,33,99.46,4184.238
1185,USEP,25 Jun 2005,34,99.46,4172.31
1186,USEP,25 Jun 2005,35,99.45,4141.412
1187,USEP,25 Jun 2005,36,87.56,4065.589
1188,USEP,25 Jun 2005,37,87.55,4022.559
1189,USEP,25 Jun 2005,38,95.87,4104.395
1190,USEP,25 Jun 2005,39,95.89,4158.18
1191,USEP,25 Jun 2005,40,95.9,4150.512
1192,USEP,25 Jun 2005,41,95.9,4157.748
1193,USEP,25 Jun 2005,42,95.92,4204.491
1194,USEP,25 Jun 2005,43,95.96,4204.153
1195,USEP,25 Jun 2005,44,96.01,4124.141
1196,USEP,25 Jun 2005,45,99.45,4059.839
1197,USEP,25 Jun 2005,46,101.07,4018.315
1198,USEP,25 Jun 2005,47,95.97,3887.286
1199,USEP,25 Jun 2005,48,98.55,3855.93
1200,USEP,26 Jun 2005,1,102.26,3820.663
1201,USEP,26 Jun 2005,2,97.29,3773.13
1202,USEP,26 Jun 2005,3,95.95,3692.914
1203,USEP,26 Jun 2005,4,89.81,3616.659
1204,USEP,26 Jun 2005,5,89.8,3556.89
1205,USEP,26 Jun 2005,6,93.04,3512.552
1206,USEP,26 Jun 2005,7,89.09,3476.793
1207,USEP,26 Jun 2005,8,86.61,3446.133
1208,USEP,26 Jun 2005,9,86.62,3430.647
1209,USEP,26 Jun 2005,10,86.61,3403.516
1210,USEP,26 Jun 2005,11,86.61,3400.817
1211,USEP,26 Jun 2005,12,86.61,3400.355
1212,USEP,26 Jun 2005,13,86.84,3440.845
1213,USEP,26 Jun 2005,14,87.62,3455.576
1214,USEP,26 Jun 2005,15,86.91,3464.91
1215,USEP,26 Jun 2005,16,88.7,3496.927
1216,USEP,26 Jun 2005,17,88.34,3556.418
1217,USEP,26 Jun 2005,18,105.88,3624.919
1218,USEP,26 Jun 2005,19,100.08,3713.211
1219,USEP,26 Jun 2005,20,99.5,3809.992
1220,USEP,26 Jun 2005,21,103.69,3889.159
1221,USEP,26 Jun 2005,22,105.93,3924.948
1222,USEP,26 Jun 2005,23,99.23,3932.045
1223,USEP,26 Jun 2005,24,99.25,3936.856
1224,USEP,26 Jun 2005,25,99.25,3946.25
1225,USEP,26 Jun 2005,26,95.9,3907.031
1226,USEP,26 Jun 2005,27,99.28,3897.727
1227,USEP,26 Jun 2005,28,99.28,3900.849
1228,USEP,26 Jun 2005,29,99.28,3897.121
1229,USEP,26 Jun 2005,30,99.24,3897.847
1230,USEP,26 Jun 2005,31,100.03,3905.426
1231,USEP,26 Jun 2005,32,99.92,3895.739
1232,USEP,26 Jun 2005,33,99.78,3877.818
1233,USEP,26 Jun 2005,34,99.29,3851.551
1234,USEP,26 Jun 2005,35,99.27,3835.588
1235,USEP,26 Jun 2005,36,99.27,3811.503
1236,USEP,26 Jun 2005,37,99.29,3851.859
1237,USEP,26 Jun 2005,38,96.02,3940.817
1238,USEP,26 Jun 2005,39,99.98,4035.307
1239,USEP,26 Jun 2005,40,107.82,4159.284
1240,USEP,26 Jun 2005,41,105.99,4145.616
1241,USEP,26 Jun 2005,42,107.83,4159.651
1242,USEP,26 Jun 2005,43,106.04,4178.185
1243,USEP,26 Jun 2005,44,105.02,4117.62
1244,USEP,26 Jun 2005,45,102.02,4097.626
1245,USEP,26 Jun 2005,46,99.39,4061.489
1246,USEP,26 Jun 2005,47,99.35,4043.125
1247,USEP,26 Jun 2005,48,105.05,4003.767
1248,USEP,27 Jun 2005,1,94.68,3942.785
1249,USEP,27 Jun 2005,2,114.28,3839.897
1250,USEP,27 Jun 2005,3,105.78,3698.182
1251,USEP,27 Jun 2005,4,95.91,3627.017
1252,USEP,27 Jun 2005,5,87.54,3580.91
1253,USEP,27 Jun 2005,6,87.48,3554.012
1254,USEP,27 Jun 2005,7,87.47,3522.13
1255,USEP,27 Jun 2005,8,85.91,3488.622
1256,USEP,27 Jun 2005,9,85.81,3475.441
1257,USEP,27 Jun 2005,10,85.82,3481.033
1258,USEP,27 Jun 2005,11,87.47,3514.511
1259,USEP,27 Jun 2005,12,87.55,3565.94
1260,USEP,27 Jun 2005,13,107.81,3691.681
1261,USEP,27 Jun 2005,14,113.0,3853.872
1262,USEP,27 Jun 2005,15,88.6,4071.956
1263,USEP,27 Jun 2005,16,99.47,4328.532
1264,USEP,27 Jun 2005,17,105.04,4587.926
1265,USEP,27 Jun 2005,18,104.37,4786.194
1266,USEP,27 Jun 2005,19,105.2,4933.386
1267,USEP,27 Jun 2005,20,104.46,5032.816
1268,USEP,27 Jun 2005,21,103.09,5113.161
1269,USEP,27 Jun 2005,22,105.21,5158.686
1270,USEP,27 Jun 2005,23,101.88,5150.113
1271,USEP,27 Jun 2005,24,100.03,5110.328
1272,USEP,27 Jun 2005,25,100.39,5066.84
1273,USEP,27 Jun 2005,26,99.94,5078.629
1274,USEP,27 Jun 2005,27,99.72,5117.057
1275,USEP,27 Jun 2005,28,101.87,5154.168
1276,USEP,27 Jun 2005,29,101.89,5182.348
1277,USEP,27 Jun 2005,30,100.61,5174.257
1278,USEP,27 Jun 2005,31,104.26,5162.642
1279,USEP,27 Jun 2005,32,99.72,5131.595
1280,USEP,27 Jun 2005,33,121.56,5101.059
1281,USEP,27 Jun 2005,34,107.92,5041.28
1282,USEP,27 Jun 2005,35,104.55,4947.297
1283,USEP,27 Jun 2005,36,95.89,4825.547
1284,USEP,27 Jun 2005,37,88.55,4738.696
1285,USEP,27 Jun 2005,38,88.66,4728.09
1286,USEP,27 Jun 2005,39,88.63,4721.411
1287,USEP,27 Jun 2005,40,88.59,4686.397
1288,USEP,27 Jun 2005,41,99.54,4648.083
1289,USEP,27 Jun 2005,42,100.63,4607.523
1290,USEP,27 Jun 2005,43,99.47,4502.388
1291,USEP,27 Jun 2005,44,98.07,4416.784
1292,USEP,27 Jun 2005,45,89.14,4342.582
1293,USEP,27 Jun 2005,46,88.55,4264.846
1294,USEP,27 Jun 2005,47,88.48,4196.216
1295,USEP,27 Jun 2005,48,87.6,4100.3
1296,USEP,28 Jun 2005,1,88.47,4000.129
1297,USEP,28 Jun 2005,2,126.45,3900.347
1298,USEP,28 Jun 2005,3,112.12,3804.411
1299,USEP,28 Jun 2005,4,106.01,3737.758
1300,USEP,28 Jun 2005,5,152.26,3693.575
1301,USEP,28 Jun 2005,6,143.96,3654.938
1302,USEP,28 Jun 2005,7,143.95,3623.473
1303,USEP,28 Jun 2005,8,117.01,3600.641
1304,USEP,28 Jun 2005,9,96.81,3582.202
1305,USEP,28 Jun 2005,10,87.59,3593.226
1306,USEP,28 Jun 2005,11,87.51,3612.623
1307,USEP,28 Jun 2005,12,92.49,3683.133
1308,USEP,28 Jun 2005,13,111.06,3786.052
1309,USEP,28 Jun 2005,14,116.22,3917.737
1310,USEP,28 Jun 2005,15,88.59,4100.613
1311,USEP,28 Jun 2005,16,99.3,4344.615
1312,USEP,28 Jun 2005,17,105.99,4573.548
1313,USEP,28 Jun 2005,18,100.75,4762.622
1314,USEP,28 Jun 2005,19,103.44,4898.666
1315,USEP,28 Jun 2005,20,103.49,4971.615
1316,USEP,28 Jun 2005,21,100.95,5004.387
1317,USEP,28 Jun 2005,22,105.23,5069.022
1318,USEP,28 Jun 2005,23,105.26,5082.759
1319,USEP,28 Jun 2005,24,100.61,5046.111
1320,USEP,28 Jun 2005,25,99.74,4999.835
1321,USEP,28 Jun 2005,26,97.0,5015.605
1322,USEP,28 Jun 2005,27,99.75,5066.562
1323,USEP,28 Jun 2005,28,101.07,5102.699
1324,USEP,28 Jun 2005,29,104.89,5109.543
1325,USEP,28 Jun 2005,30,102.33,5107.321
1326,USEP,28 Jun 2005,31,101.07,5104.106
1327,USEP,28 Jun 2005,32,100.04,5095.87
1328,USEP,28 Jun 2005,33,99.74,5073.267
1329,USEP,28 Jun 2005,34,100.47,5030.062
1330,USEP,28 Jun 2005,35,100.82,4941.288
1331,USEP,28 Jun 2005,36,99.26,4814.066
1332,USEP,28 Jun 2005,37,89.45,4726.505
1333,USEP,28 Jun 2005,38,92.3,4720.362
1334,USEP,28 Jun 2005,39,88.82,4696.993
1335,USEP,28 Jun 2005,40,88.67,4656.244
1336,USEP,28 Jun 2005,41,113.16,4686.481
1337,USEP,28 Jun 2005,42,115.0,4646.846
1338,USEP,28 Jun 2005,43,112.16,4568.668
1339,USEP,28 Jun 2005,44,107.07,4486.111
1340,USEP,28 Jun 2005,45,102.97,4407.843
1341,USEP,28 Jun 2005,46,99.5,4340.385
1342,USEP,28 Jun 2005,47,98.01,4258.38
1343,USEP,28 Jun 2005,48,96.94,4159.801
1344,USEP,29 Jun 2005,1,95.32,4030.635
1345,USEP,29 Jun 2005,2,132.52,3951.408
1346,USEP,29 Jun 2005,3,122.37,3870.233
1347,USEP,29 Jun 2005,4,113.15,3806.796
1348,USEP,29 Jun 2005,5,112.13,3746.187
1349,USEP,29 Jun 2005,6,113.08,3704.608
1350,USEP,29 Jun 2005,7,121.3,3660.4
1351,USEP,29 Jun 2005,8,97.91,3625.133
1352,USEP,29 Jun 2005,9,122.31,3609.835
1353,USEP,29 Jun 2005,10,122.31,3617.106
1354,USEP,29 Jun 2005,11,123.27,3639.372
1355,USEP,29 Jun 2005,12,149.78,3696.477
1356,USEP,29 Jun 2005,13,167.2,3790.584
1357,USEP,29 Jun 2005,14,193.25,3901.013
1358,USEP,29 Jun 2005,15,152.13,4074.51
1359,USEP,29 Jun 2005,16,151.85,4328.02
1360,USEP,29 Jun 2005,17,198.92,4571.461
1361,USEP,29 Jun 2005,18,149.22,4750.465
1362,USEP,29 Jun 2005,19,151.44,4863.22
1363,USEP,29 Jun 2005,20,151.34,4938.068
1364,USEP,29 Jun 2005,21,151.49,4996.361
1365,USEP,29 Jun 2005,22,138.73,5023.696
1366,USEP,29 Jun 2005,23,121.15,5010.525
1367,USEP,29 Jun 2005,24,109.95,4961.462
1368,USEP,29 Jun 2005,25,99.0,4923.923
1369,USEP,29 Jun 2005,26,99.73,4942.461
1370,USEP,29 Jun 2005,27,112.21,4991.883
1371,USEP,29 Jun 2005,28,112.06,5037.408
1372,USEP,29 Jun 2005,29,107.12,5062.621
1373,USEP,29 Jun 2005,30,103.05,5059.107
1374,USEP,29 Jun 2005,31,100.03,5049.604
1375,USEP,29 Jun 2005,32,99.75,5045.4
1376,USEP,29 Jun 2005,33,101.08,5049.023
1377,USEP,29 Jun 2005,34,99.75,5015.138
1378,USEP,29 Jun 2005,35,99.01,4938.117
1379,USEP,29 Jun 2005,36,96.98,4818.162
1380,USEP,29 Jun 2005,37,96.91,4702.211
1381,USEP,29 Jun 2005,38,96.95,4707.087
1382,USEP,29 Jun 2005,39,96.97,4727.553
1383,USEP,29 Jun 2005,40,96.96,4707.201
1384,USEP,29 Jun 2005,41,107.06,4584.338
1385,USEP,29 Jun 2005,42,108.03,4535.145
1386,USEP,29 Jun 2005,43,107.04,4471.231
1387,USEP,29 Jun 2005,44,106.09,4387.208
1388,USEP,29 Jun 2005,45,95.97,4296.471
1389,USEP,29 Jun 2005,46,95.93,4220.42
1390,USEP,29 Jun 2005,47,88.57,4093.635
1391,USEP,29 Jun 2005,48,87.54,3982.009
1392,USEP,30 Jun 2005,1,87.43,3865.293
1393,USEP,30 Jun 2005,2,90.42,3778.716
1394,USEP,30 Jun 2005,3,87.37,3708.231
1395,USEP,30 Jun 2005,4,86.35,3658.81
1396,USEP,30 Jun 2005,5,83.86,3613.607
1397,USEP,30 Jun 2005,6,83.23,3566.084
1398,USEP,30 Jun 2005,7,83.23,3550.498
1399,USEP,30 Jun 2005,8,83.1,3519.366
1400,USEP,30 Jun 2005,9,83.1,3508.81
1401,USEP,30 Jun 2005,10,83.1,3511.857
1402,USEP,30 Jun 2005,11,83.23,3548.848
1403,USEP,30 Jun 2005,12,86.35,3621.212
1404,USEP,30 Jun 2005,13,88.37,3714.747
1405,USEP,30 Jun 2005,14,121.33,3884.86
1406,USEP,30 Jun 2005,15,88.57,4078.596
1407,USEP,30 Jun 2005,16,97.9,4323.433
1408,USEP,30 Jun 2005,17,99.54,4548.584
1409,USEP,30 Jun 2005,18,99.28,4723.548
1410,USEP,30 Jun 2005,19,99.69,4838.628
1411,USEP,30 Jun 2005,20,99.71,4853.384
1412,USEP,30 Jun 2005,21,99.56,4905.375
1413,USEP,30 Jun 2005,22,99.74,4945.493
1414,USEP,30 Jun 2005,23,100.13,4969.354
1415,USEP,30 Jun 2005,24,99.69,4957.053
1416,USEP,30 Jun 2005,25,96.96,4944.678
1417,USEP,30 Jun 2005,26,96.89,4963.663
1418,USEP,30 Jun 2005,27,95.92,4935.235
1419,USEP,30 Jun 2005,28,95.94,4949.896
1420,USEP,30 Jun 2005,29,98.82,4988.096
1421,USEP,30 Jun 2005,30,98.93,5046.23
1422,USEP,30 Jun 2005,31,99.12,5058.546
1423,USEP,30 Jun 2005,32,99.73,5035.177
1424,USEP,30 Jun 2005,33,96.95,4978.091
1425,USEP,30 Jun 2005,34,96.96,4942.59
1426,USEP,30 Jun 2005,35,92.05,4852.007
1427,USEP,30 Jun 2005,36,88.74,4711.053
1428,USEP,30 Jun 2005,37,88.66,4616.027
1429,USEP,30 Jun 2005,38,88.65,4615.982
1430,USEP,30 Jun 2005,39,94.67,4653.535
1431,USEP,30 Jun 2005,40,88.57,4618.646
1432,USEP,30 Jun 2005,41,113.13,4580.551
1433,USEP,30 Jun 2005,42,113.12,4528.157
1434,USEP,30 Jun 2005,43,108.03,4460.441
1435,USEP,30 Jun 2005,44,98.02,4380.17
1436,USEP,30 Jun 2005,45,97.92,4295.114
1437,USEP,30 Jun 2005,46,97.92,4221.066
1438,USEP,30 Jun 2005,47,112.46,4142.361
1439,USEP,30 Jun 2005,48,97.96,4098.337
0,USEP,01 Jul 2005,1,88.24,4021.088
1,USEP,01 Jul 2005,2,112.24,3928.005
2,USEP,01 Jul 2005,3,87.39,3759.243
3,USEP,01 Jul 2005,4,85.89,3650.301
4,USEP,01 Jul 2005,5,85.87,3616.997
5,USEP,01 Jul 2005,6,85.85,3598.772
6,USEP,01 Jul 2005,7,85.29,3571.084
7,USEP,01 Jul 2005,8,84.68,3546.602
8,USEP,01 Jul 2005,9,85.82,3534.719
9,USEP,01 Jul 2005,10,84.84,3546.204
10,USEP,01 Jul 2005,11,85.83,3573.823
11,USEP,01 Jul 2005,12,86.9,3653.691
12,USEP,01 Jul 2005,13,90.4,3764.084
13,USEP,01 Jul 2005,14,107.18,3911.365
14,USEP,01 Jul 2005,15,88.54,4101.105
15,USEP,01 Jul 2005,16,90.92,4358.362
16,USEP,01 Jul 2005,17,99.5,4509.813
17,USEP,01 Jul 2005,18,103.0,4708.906
18,USEP,01 Jul 2005,19,100.99,4827.386
19,USEP,01 Jul 2005,20,103.29,4903.208
20,USEP,01 Jul 2005,21,103.48,5006.266
21,USEP,01 Jul 2005,22,108.17,5045.494
22,USEP,01 Jul 2005,23,103.44,5025.271
23,USEP,01 Jul 2005,24,99.68,4963.594
24,USEP,01 Jul 2005,25,98.75,4917.651
25,USEP,01 Jul 2005,26,99.51,4937.004
26,USEP,01 Jul 2005,27,98.72,4986.118
27,USEP,01 Jul 2005,28,103.31,5033.278
28,USEP,01 Jul 2005,29,103.4,5043.596
29,USEP,01 Jul 2005,30,103.48,5065.543
30,USEP,01 Jul 2005,31,103.48,5072.596
